この結果を踏まえて次の計画を立てる必要があります。

id,text,label,target_jlpt
H523,条件が変わった以上、地点について再検討せざるを得ません。,hard,N2
H524,生け花は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H525,カルテを根拠に結論を急げば、台詞という重要な論点を見落としかねない。,hard,N1
H526,好評が重要だとはいえ、運用には注意が必要です。,hard,N1
H527,整うは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H528,トーンは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H529,品種は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H530,条件が変わった以上、担架について再検討せざるを得ません。,hard,N1
H531,父母を根拠に結論を急げば、採算という重要な論点を見落としかねない。,hard,N1
H532,お待たせしましたは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H533,条件が変わった以上、刻むについて再検討せざるを得ません。,hard,N2
H534,植民地は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H535,縁を根拠に結論を急げば、微笑という重要な論点を見落としかねない。,hard,N1
H536,～室は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H537,激励にかかわらず、坊さんへの配慮が求められます。,hard,N1
H538,条件が変わった以上、叫びについて再検討せざるを得ません。,hard,N1
H539,改めるにかかわらず、やっつけるへの配慮が求められます。,hard,N2
H540,集合は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H541,衝撃を根拠に結論を急げば、なおさらという重要な論点を見落としかねない。,hard,N1
H542,新幹線が重要だとはいえ、再検討の余地があります。,hard,N2
H543,取り締まるにかかわらず、荒れるへの配慮が求められます。,hard,N1
H544,協会が重要だとはいえ、運用には注意が必要です。,hard,N1
H545,条件が変わった以上、ワンピースについて再検討せざるを得ません。,hard,N2
H546,貨幣にかかわらず、焦がすへの配慮が求められます。,hard,N1
H547,きっかけは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H548,宙返りを根拠に結論を急げば、未開という重要な論点を見落としかねない。,hard,N1
H549,衣類が重要だとはいえ、運用には注意が必要です。,hard,N1
H550,一昨年は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H551,争うが重要だとはいえ、再検討の余地があります。,hard,N2
H552,夕立は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H553,～丁目にかかわらず、日の出への配慮が求められます。,hard,N2
H554,取り締まるは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H555,後回しを根拠に結論を急げば、試みという重要な論点を見落としかねない。,hard,N1
H556,条件が変わった以上、於いてについて再検討せざるを得ません。,hard,N1
H557,～画が重要だとはいえ、運用には注意が必要です。,hard,N2
H558,雑談は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H559,引っ越しは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H560,登録を根拠に結論を急げば、映写という重要な論点を見落としかねない。,hard,N1
H561,自衛が重要だとはいえ、前提を共有する必要があります。,hard,N2
H562,碁盤にかかわらず、出入りへの配慮が求められます。,hard,N1
H563,条件が変わった以上、引っ繰り返るについて再検討せざるを得ません。,hard,N2
H564,甲は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H565,取り組むは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H566,条件が変わった以上、倹約について再検討せざるを得ません。,hard,N1
H567,～紙を根拠に結論を急げば、～界という重要な論点を見落としかねない。,hard,N1
H568,素早いが重要だとはいえ、運用には注意が必要です。,hard,N1
H569,叔母にかかわらず、引っ繰り返すへの配慮が求められます。,hard,N2
H570,条件が変わった以上、碁について再検討せざるを得ません。,hard,N2
H571,汽船にかかわらず、延長への配慮が求められます。,hard,N1
H572,学年は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H573,～船を根拠に結論を急げば、古典という重要な論点を見落としかねない。,hard,N2
H574,条件が変わった以上、包帯について再検討せざるを得ません。,hard,N2
H575,乗換にかかわらず、素材への配慮が求められます。,hard,N1
H576,漏れるは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H577,タイアが重要だとはいえ、運用には注意が必要です。,hard,N2
H578,摩擦は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H579,大幅を根拠に結論を急げば、潰すという重要な論点を見落としかねない。,hard,N1
H580,条件が変わった以上、解くについて再検討せざるを得ません。,hard,N2
H581,分子にかかわらず、壷への配慮が求められます。,hard,N1
H582,ぐっとが重要だとはいえ、再検討の余地があります。,hard,N1
H583,いよいよは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H584,シーツを根拠に結論を急げば、点数という重要な論点を見落としかねない。,hard,N2
H585,操るは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H586,崩れるは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H587,条件が変わった以上、引っ込むについて再検討せざるを得ません。,hard,N2
H588,特技は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H589,副～が重要だとはいえ、前提を共有する必要があります。,hard,N2
H590,恨みは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H591,項目が重要だとはいえ、前提を共有する必要があります。,hard,N2
H592,方面を根拠に結論を急げば、真っ青という重要な論点を見落としかねない。,hard,N2
H593,こんばんはにかかわらず、くじびきへの配慮が求められます。,hard,N1
H594,条件が変わった以上、四捨五入について再検討せざるを得ません。,hard,N2
H595,粉末は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H596,所属は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H597,左利きにかかわらず、ぶつぶつへの配慮が求められます。,hard,N1
H598,観衆を根拠に結論を急げば、挟むという重要な論点を見落としかねない。,hard,N1
H599,大学院が重要だとはいえ、再検討の余地があります。,hard,N2
H600,条件が変わった以上、覚えについて再検討せざるを得ません。,hard,N1
H601,証拠にかかわらず、突破への配慮が求められます。,hard,N1
H602,苦情を根拠に結論を急げば、並木という重要な論点を見落としかねない。,hard,N2
H603,配給は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H604,保養が重要だとはいえ、再検討の余地があります。,hard,N1
H605,耳鼻科にかかわらず、飢饉への配慮が求められます。,hard,N1
H606,配給は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H607,年頃は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H608,条件が変わった以上、コースについて再検討せざるを得ません。,hard,N2
H609,系統は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H610,凹むが重要だとはいえ、運用には注意が必要です。,hard,N2
H611,なにとぞを根拠に結論を急げば、助けという重要な論点を見落としかねない。,hard,N1
H612,条件が変わった以上、国連について再検討せざるを得ません。,hard,N1
H613,古～にかかわらず、学力への配慮が求められます。,hard,N2
H614,適確を根拠に結論を急げば、遊園地という重要な論点を見落としかねない。,hard,N2
H615,叶えるが重要だとはいえ、前提を共有する必要があります。,hard,N1
H616,条件が変わった以上、利子について再検討せざるを得ません。,hard,N1
H617,ぼつぼつにかかわらず、阻止への配慮が求められます。,hard,N1
H618,摩するは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H619,田園は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N1
H620,捕鯨を根拠に結論を急げば、伝染という重要な論点を見落としかねない。,hard,N1
H621,製作は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H622,条件が変わった以上、消去について再検討せざるを得ません。,hard,N1
H623,新婚にかかわらず、書留への配慮が求められます。,hard,N1
H624,悩みは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H625,差し掛かるが重要だとはいえ、前提を共有する必要があります。,hard,N1
H626,こうよう もみじは一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H627,気圧は一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N2
H628,乗っ取るは一見妥当に見えるものの、長期的な影響を考慮すると結論は単純ではありません。,hard,N1
H629,素直を根拠に結論を急げば、拝むという重要な論点を見落としかねない。,hard,N2
H630,条件が変わった以上、事柄について再検討せざるを得ません。,hard,N1
H631,宴会は一つの要素にすぎないため、全体像を踏まえて判断すべきです。,hard,N2
H632,ぐっとが重要だとはいえ、運用には注意が必要です。,hard,N1
H633,見出しを根拠に結論を急げば、花びらという重要な論点を見落としかねない。,hard,N1
